RecordNumber,Zipcode,ZipCodeType,City,State,Lat,Long,Country
425,623,STANDARD,URB BORINQUEN,PR,18.08,-67.14,US
426,623,STANDARD,URB EL RETIRO,PR,18.08,-67.14,US
427,623,STANDARD,URB ELIZABETH,PR,18.08,-67.14,US
428,623,STANDARD,URB KOFRESI,PR,18.08,-67.14,US
429,623,STANDARD,URB LA CONCEPCION,PR,18.08,-67.14,US
430,623,STANDARD,URB MONTE GRANDE,PR,18.08,-67.14,US
431,623,STANDARD,URB MONTESOL,PR,18.08,-67.14,US
432,623,STANDARD,URB RAMIREZ,PR,18.08,-67.14,US
433,623,STANDARD,URB REMANSO DE CABO ROJO,PR,18.08,-67.14,US
434,623,STANDARD,URB SAN MIGUEL,PR,18.08,-67.14,US
435,623,STANDARD,URB SIERRA LINDA,PR,18.08,-67.14,US
436,623,STANDARD,VILLA AIDA,PR,18.08,-67.14,US
437,623,STANDARD,VILLA DEL CARMEN,PR,18.08,-67.14,US
438,623,STANDARD,VILLA LUISA,PR,18.08,-67.14,US
439,623,STANDARD,VILLAS DE PLAN BONITO,PR,18.08,-67.14,US
440,725,STANDARD,CAGUAS,PR,18.23,-66.03,US
441,725,STANDARD,ALT DE CAGUAS,PR,18.23,-66.03,US
442,725,STANDARD,ALT DEL TURABO,PR,18.23,-66.03,US
443,725,STANDARD,BDA MORALES,PR,18.23,-66.03,US
444,725,STANDARD,BOSQUES DE LA SIERRA,PR,18.23,-66.03,US
445,725,STANDARD,BRISAS DEL PARQUE I,PR,18.23,-66.03,US
446,725,STANDARD,BRISAS DEL PARQUE II,PR,18.23,-66.03,US
447,725,STANDARD,EST EL VERDE,PR,18.23,-66.03,US
448,725,STANDARD,EXT CAGUAX,PR,18.23,-66.03,US
449,725,STANDARD,EXT EL VERDE,PR,18.23,-66.03,US
450,725,STANDARD,EXT LA GRANJA,PR,18.23,-66.03,US
451,725,STANDARD,EXT VILLA BLANCA,PR,18.23,-66.03,US
452,725,STANDARD,HACIENDA BORINQUEN,PR,18.23,-66.03,US
453,725,STANDARD,JARD PLA,PR,18.23,-66.03,US
454,725,STANDARD,LOMAS DE LA SERRANIA,PR,18.23,-66.03,US
455,725,STANDARD,PARQ LAS MERCEDES,PR,18.23,-66.03,US
456,725,STANDARD,PASEO DEL RIO,PR,18.23,-66.03,US
457,725,STANDARD,QTAS DE SAN LUIS 1,PR,18.23,-66.03,US
458,725,STANDARD,QTAS DE SAN LUIS 2,PR,18.23,-66.03,US
459,725,STANDARD,QTAS DE VILLA BLANCA,PR,18.23,-66.03,US
460,725,STANDARD,REPTO CAGUAX,PR,18.23,-66.03,US
461,725,STANDARD,REPTO SOLANO,PR,18.23,-66.03,US
462,725,STANDARD,RES BAIROA,PR,18.23,-66.03,US
463,725,STANDARD,TERR DE BORINQUEN,PR,18.23,-66.03,US
464,725,STANDARD,URB BALCONES LAS CATALINAS,PR,18.23,-66.03,US
465,725,STANDARD,URB BATISTA,PR,18.23,-66.03,US
466,725,STANDARD,URB BILLY SUAREZ,PR,18.23,-66.03,US
467,725,STANDARD,URB BONNEVILLE GDNS,PR,18.23,-66.03,US
468,725,STANDARD,URB BONNEVILLE TERR,PR,18.23,-66.03,US
469,725,STANDARD,URB BORINQUEN VALLEY,PR,18.23,-66.03,US
470,725,STANDARD,URB BROOKLYN,PR,18.23,-66.03,US
471,725,STANDARD,URB BUNKER,PR,18.23,-66.03,US
472,725,STANDARD,URB CAGUAS MILENIO,PR,18.23,-66.03,US
473,725,STANDARD,URB CAGUAS NORTE,PR,18.23,-66.03,US
474,725,STANDARD,URB CARIBE GDNS,PR,18.23,-66.03,US
475,725,STANDARD,URB CONDADO MODERNO,PR,18.23,-66.03,US
476,725,STANDARD,URB CONDADO VIEJO,PR,18.23,-66.03,US
477,725,STANDARD,URB EL RETIRO,PR,18.23,-66.03,US
478,725,STANDARD,URB EL RINCON DE LA SERRANIA,PR,18.23,-66.03,US
479,725,STANDARD,URB EL VERDE,PR,18.23,-66.03,US
480,725,STANDARD,URB GRILLO,PR,18.23,-66.03,US
481,725,STANDARD,URB JOSE DELGADO,PR,18.23,-66.03,US
482,725,STANDARD,URB JOSE MERCADO,PR,18.23,-66.03,US
483,725,STANDARD,URB LA GRANJA,PR,18.23,-66.03,US
484,725,STANDARD,URB LA MESETA,PR,18.23,-66.03,US
485,725,STANDARD,URB MACHIN,PR,18.23,-66.03,US
486,725,STANDARD,URB MARIOLGA,PR,18.23,-66.03,US
487,725,STANDARD,URB MONTICIELO,PR,18.23,-66.03,US
488,725,STANDARD,URB MYRLENA,PR,18.23,-66.03,US
489,725,STANDARD,URB NAZARIO,PR,18.23,-66.03,US
490,725,STANDARD,URB NOTRE DAME,PR,18.23,-66.03,US
491,725,STANDARD,URB PARADISE,PR,18.23,-66.03,US
492,725,STANDARD,URB SAN ALFONSO,PR,18.23,-66.03,US
493,725,STANDARD,URB SAN ANTONIO,PR,18.23,-66.03,US
494,725,STANDARD,URB SAN MARCOS,PR,18.23,-66.03,US
495,725,STANDARD,URB SAN PEDRO EST,PR,18.23,-66.03,US
496,725,STANDARD,URB SAN RAFAEL,PR,18.23,-66.03,US
497,725,STANDARD,URB SANTA CECILIA,PR,18.23,-66.03,US
498,725,STANDARD,URB SANTA ELVIRA,PR,18.23,-66.03,US
499,725,STANDARD,URB SANTA JUANA,PR,18.23,-66.03,US
500,725,STANDARD,URB SANTA JUANA 2,PR,18.23,-66.03,US
501,725,STANDARD,URB SANTA JUANA 3,PR,18.23,-66.03,US
502,725,STANDARD,URB SANTA JUANA 4,PR,18.23,-66.03,US
503,725,STANDARD,URB SANTA ROSA,PR,18.23,-66.03,US
504,725,STANDARD,URB SANTO DOMINGO,PR,18.23,-66.03,US
505,725,STANDARD,URB VERDE SUR,PR,18.23,-66.03,US
506,725,STANDARD,VALLE DE SAN LUIS,PR,18.23,-66.03,US
507,725,STANDARD,VALLES DEL LAGO,PR,18.23,-66.03,US
508,725,STANDARD,VILLA BLANCA,PR,18.23,-66.03,US
509,725,STANDARD,VILLA BORINQUEN,PR,18.23,-66.03,US
510,725,STANDARD,VILLA CARMEN,PR,18.23,-66.03,US
511,725,STANDARD,VILLA DE CASTRO,PR,18.23,-66.03,US
512,725,STANDARD,VILLA DEL REY 1,PR,18.23,-66.03,US
513,725,STANDARD,VILLA DEL REY 2,PR,18.23,-66.03,US
514,725,STANDARD,VILLA GUADALUPE,PR,18.23,-66.03,US
515,725,STANDARD,VILLA LAS MERCEDES,PR,18.23,-66.03,US
516,725,STANDARD,VILLA LOS CRIOLLOS,PR,18.23,-66.03,US
517,725,STANDARD,VILLA MARIA,PR,18.23,-66.03,US
518,725,STANDARD,VILLA TURABO,PR,18.23,-66.03,US
519,725,STANDARD,VILLA VICTORIA,PR,18.23,-66.03,US
520,725,STANDARD,VILLAS DE RIO VERDE,PR,18.23,-66.03,US
521,725,STANDARD,VILLAS DEL RIO VERDE,PR,18.23,-66.03,US
523,727,STANDARD,CAGUAS,PR,18.23,-66.03,US
524,727,STANDARD,ALT DE LA FUENTE,PR,18.23,-66.03,US
525,727,STANDARD,ALT VILLA DEL REY,PR,18.23,-66.03,US
526,727,STANDARD,BOSQUE VERDE,PR,18.23,-66.03,US
527,727,STANDARD,CHALETS DE BAIROA,PR,18.23,-66.03,US
528,727,STANDARD,CIUDAD JARDIN DE BAIROA,PR,18.23,-66.03,US
529,727,STANDARD,EST DE BAIROA,PR,18.23,-66.03,US
530,727,STANDARD,EST DEGETAU,PR,18.23,-66.03,US
531,727,STANDARD,EST DEL TURABO,PR,18.23,-66.03,US
532,727,STANDARD,HACIENDA SAN JOSE,PR,18.23,-66.03,US
533,727,STANDARD,JARD DE CAGUAS,PR,18.23,-66.03,US
534,727,STANDARD,MANS DE CIUDAD JARDIN BAIROA,PR,18.23,-66.03,US
535,727,STANDARD,MANS EL PARAISO,PR,18.23,-66.03,US
536,727,STANDARD,PARQ DEL MONTE,PR,18.23,-66.03,US
537,727,STANDARD,PARQ DEL MONTE 2,PR,18.23,-66.03,US
538,727,STANDARD,PARQ DEL RIO,PR,18.23,-66.03,US
539,727,STANDARD,PARQ LAS HACIENDAS,PR,18.23,-66.03,US
540,727,STANDARD,REPTO SAN JOSE,PR,18.23,-66.03,US
541,727,STANDARD,SECT ALTOS DE LA FUENTE,PR,18.23,-66.03,US
542,727,STANDARD,URB ALTOMONTE,PR,18.23,-66.03,US
543,727,STANDARD,URB ALTOS DE LA FUENTE,PR,18.23,-66.03,US
544,727,STANDARD,URB ARBOLADA,PR,18.23,-66.03,US
545,727,STANDARD,URB BAIROA GOLDEN GATE II,PR,18.23,-66.03,US
546,727,STANDARD,URB BAIROA GOLDEN GATES,PR,18.23,-66.03,US
547,727,STANDARD,URB BAIROA PARK,PR,18.23,-66.03,US
548,727,STANDARD,URB BONNEVILLE HTS,PR,18.23,-66.03,US
549,727,STANDARD,URB BONNEVILLE MANOR,PR,18.23,-66.03,US
550,727,STANDARD,URB BONNEVILLE VLY,PR,18.23,-66.03,US
551,727,STANDARD,URB DIAMOND VLG,PR,18.23,-66.03,US
552,727,STANDARD,URB EL VALLE,PR,18.23,-66.03,US
553,727,STANDARD,URB IDAMARIS GDNS,PR,18.23,-66.03,US
554,727,STANDARD,URB ISLABELLA,PR,18.23,-66.03,US
555,727,STANDARD,URB LA RESERVA,PR,18.23,-66.03,US
556,727,STANDARD,URB LAS NUBES,PR,18.23,-66.03,US
557,727,STANDARD,URB MIRADOR DE BAIROA,PR,18.23,-66.03,US
558,727,STANDARD,URB PALMAS DEL TURABO,PR,18.23,-66.03,US
559,727,STANDARD,URB TERRALINDA,PR,18.23,-66.03,US
560,727,STANDARD,URB TURABO GDNS,PR,18.23,-66.03,US
561,727,STANDARD,VALLE TOLIMA,PR,18.23,-66.03,US
562,727,STANDARD,VALLE VERDE,PR,18.23,-66.03,US
563,727,STANDARD,VILLA CALIZ,PR,18.23,-66.03,US
564,727,STANDARD,VILLA DEL REY 3,PR,18.23,-66.03,US
565,727,STANDARD,VILLA DEL REY 4,PR,18.23,-66.03,US
566,727,STANDARD,VILLA DEL REY 5,PR,18.23,-66.03,US
567,727,STANDARD,VILLA ESPERANZA,PR,18.23,-66.03,US
568,727,STANDARD,VILLA HERMOSA,PR,18.23,-66.03,US
569,727,STANDARD,VILLA NUEVA,PR,18.23,-66.03,US
570,627,STANDARD,CAMUY,PR,18.48,-66.84,US
571,627,STANDARD,ALTS EL MAESTRO,PR,18.48,-66.84,US
572,627,STANDARD,SECT PENA,PR,18.48,-66.84,US
573,627,STANDARD,URB DEL CARMEN,PR,18.48,-66.84,US
574,627,STANDARD,URB LAS VEREDAS,PR,18.48,-66.84,US
575,627,STANDARD,URB LINDA VISTA,PR,18.48,-66.84,US
576,627,STANDARD,VISTAS DE CAMUY,PR,18.48,-66.84,US
577,729,STANDARD,CANOVANAS,PR,18.37,-65.9,US
578,729,STANDARD,BRISAS DE CANOVANAS,PR,18.37,-65.9,US
579,729,STANDARD,BRISAS DE LOIZA,PR,18.37,-65.9,US
580,729,STANDARD,CIUDAD JARDIN DE CANOVANAS,PR,18.37,-65.9,US
581,729,STANDARD,EST DEL RIO,PR,18.37,-65.9,US
582,729,STANDARD,EXT VILLAS DE LOIZA,PR,18.37,-65.9,US
583,729,STANDARD,HACIENDAS DE CANOVANAS,PR,18.37,-65.9,US
584,729,STANDARD,JARD DE CANOVANAS,PR,18.37,-65.9,US
585,729,STANDARD,JARD DE PALMAREJO,PR,18.37,-65.9,US
586,729,STANDARD,PARC CENTRAL,PR,18.37,-65.9,US
587,729,STANDARD,PARC MONTEVERDE,PR,18.37,-65.9,US
588,729,STANDARD,PARC SAN ISIDRO,PR,18.37,-65.9,US
589,729,STANDARD,PARC VILLA DELICIAS,PR,18.37,-65.9,US
590,729,STANDARD,QTAS DE CANOVANAS,PR,18.37,-65.9,US
591,729,STANDARD,QTAS JARD DE PARMAREJO,PR,18.37,-65.9,US
592,729,STANDARD,URB COUNTRY VIEW,PR,18.37,-65.9,US
593,729,STANDARD,URB DEL PILAR,PR,18.37,-65.9,US
594,729,STANDARD,URB LAS HACIENDAS CANOVANAS,PR,18.37,-65.9,US
595,729,STANDARD,URB LAS VEGAS,PR,18.37,-65.9,US
596,729,STANDARD,URB LOIZA VALLEY,PR,18.37,-65.9,US
597,729,STANDARD,URB LOS EUCALIPTOS,PR,18.37,-65.9,US
598,729,STANDARD,URB PUEBLO INDIO,PR,18.37,-65.9,US
599,729,STANDARD,URB RIVER GDNS,PR,18.37,-65.9,US
600,729,STANDARD,URB RIVER PLANTATION,PR,18.37,-65.9,US
601,729,STANDARD,URB RIVER VALLEY,PR,18.37,-65.9,US
602,729,STANDARD,URB RIVER VALLEY PK,PR,18.37,-65.9,US
603,729,STANDARD,URB TOWN PK,PR,18.37,-65.9,US
604,729,STANDARD,URB USUBAL,PR,18.37,-65.9,US
605,729,STANDARD,VILLAS DE LOIZA,PR,18.37,-65.9,US
606,729,STANDARD,VILLAS DEL ESTE,PR,18.37,-65.9,US
607,729,STANDARD,VILLAS DORADAS,PR,18.37,-65.9,US
608,979,STANDARD,CAROLINA,PR,18.4,-65.98,US
609,979,STANDARD,EXT VILLAMAR,PR,18.4,-65.98,US
610,979,STANDARD,ISLA VERDE,PR,18.4,-65.98,US
611,979,STANDARD,PARQ DE ISLA VERDE,PR,18.4,-65.98,US
612,979,STANDARD,URB ATLANTIC VIEW,PR,18.4,-65.98,US
613,979,STANDARD,URB BIASCOCHEA,PR,18.4,-65.98,US
614,979,STANDARD,URB CAPE SEA VLG,PR,18.4,-65.98,US
615,979,STANDARD,URB LA MARINA,PR,18.4,-65.98,US
616,979,STANDARD,URB LOS ANGELES,PR,18.4,-65.98,US
617,979,STANDARD,URB PALMAR NORTE,PR,18.4,-65.98,US
618,979,STANDARD,URB PALMAR SUR,PR,18.4,-65.98,US
619,979,STANDARD,URB VILLAMAR,PR,18.4,-65.98,US
620,979,STANDARD,VILLA LA MARINA,PR,18.4,-65.98,US
623,982,STANDARD,CAROLINA,PR,18.4,-65.98,US
624,982,STANDARD,ALT DE VILLA FONTANA,PR,18.4,-65.98,US
625,982,STANDARD,ISLA VERDE,PR,18.4,-65.98,US
626,982,STANDARD,QTAS DE COUNTRY CLUB,PR,18.4,-65.98,US
627,982,STANDARD,URB COUNTRY CLUB,PR,18.4,-65.98,US
628,982,STANDARD,URB EL COMANDANTE,PR,18.4,-65.98,US
629,982,STANDARD,VILLA FLORES,PR,18.4,-65.98,US
630,983,STANDARD,CAROLINA,PR,18.4,-65.98,US
631,983,STANDARD,ISLA VERDE,PR,18.4,-65.98,US
632,983,STANDARD,JARD DE COUNTRY CLUB,PR,18.4,-65.98,US
633,983,STANDARD,LA CERAMICA IND PARK,PR,18.4,-65.98,US
634,983,STANDARD,MANS DE VISTAMAR MARINA,PR,18.4,-65.98,US
635,983,STANDARD,URB BAHIA VISTAMAR,PR,18.4,-65.98,US
636,983,STANDARD,URB CASTELLANA GDN,PR,18.4,-65.98,US
637,983,STANDARD,URB CLUB COSTA MARINA 1,PR,18.4,-65.98,US
638,983,STANDARD,URB CLUB COSTA MARINA 2,PR,18.4,-65.98,US
639,983,STANDARD,URB EDUARDO J SALDANA,PR,18.4,-65.98,US
640,983,STANDARD,URB SABANA GDNS,PR,18.4,-65.98,US
641,983,STANDARD,URB VISTAMAR,PR,18.4,-65.98,US
642,983,STANDARD,URB VISTAMAR MARINA,PR,18.4,-65.98,US
643,983,STANDARD,VALLE ARRIBA HTS,PR,18.4,-65.98,US
644,983,STANDARD,VILLA ASTURIAS,PR,18.4,-65.98,US
645,983,STANDARD,VILLA FONTANA,PR,18.4,-65.98,US
646,983,STANDARD,VILLA FONTANA PK,PR,18.4,-65.98,US
647,983,STANDARD,VILLA VENECIA,PR,18.4,-65.98,US
649,985,STANDARD,CAROLINA,PR,18.4,-65.98,US
650,985,STANDARD,BDA BUENA VISTA,PR,18.4,-65.98,US
651,985,STANDARD,BO BUENA VISTA,PR,18.4,-65.98,US
652,985,STANDARD,BO VILLA CARIDAD,PR,18.4,-65.98,US
653,985,STANDARD,BO VILLA ESPERANZA,PR,18.4,-65.98,US
654,985,STANDARD,BO VILLA JUSTICIA,PR,18.4,-65.98,US
655,985,STANDARD,EST DE SAN FERNANDO,PR,18.4,-65.98,US
656,985,STANDARD,ISLA VERDE,PR,18.4,-65.98,US
657,985,STANDARD,JARD DE BORINQUEN,PR,18.4,-65.98,US
658,985,STANDARD,JARD DE BUENA VISTA,PR,18.4,-65.98,US
659,985,STANDARD,URB JOSE S QUINONES,PR,18.4,-65.98,US
660,985,STANDARD,URB ROSA MARIA,PR,18.4,-65.98,US
661,985,STANDARD,VILLA CAROLINA,PR,18.4,-65.98,US
662,985,STANDARD,VILLA COOPERATIVA,PR,18.4,-65.98,US
663,985,STANDARD,VILLAS DEL SOL,PR,18.4,-65.98,US
665,987,STANDARD,CAROLINA,PR,18.4,-65.98,US
666,987,STANDARD,ALT DE PARQ ECUESTRE,PR,18.4,-65.98,US
667,987,STANDARD,BO BUENAVENTURA,PR,18.4,-65.98,US
668,987,STANDARD,BO COLO,PR,18.4,-65.98,US
669,987,STANDARD,BO MARTIN GONZALEZ,PR,18.4,-65.98,US
670,987,STANDARD,BRISAS DE METROPOLIS,PR,18.4,-65.98,US
671,987,STANDARD,CIUDAD CENTRAL II,PR,18.4,-65.98,US
672,987,STANDARD,CIUDAD CENTRO,PR,18.4,-65.98,US
673,987,STANDARD,CIUDAD JARDIN,PR,18.4,-65.98,US
674,987,STANDARD,EST DEL PARQUE,PR,18.4,-65.98,US
675,987,STANDARD,EXT PARQ ECUESTRE,PR,18.4,-65.98,US
676,987,STANDARD,HACIENDA REAL,PR,18.4,-65.98,US
677,987,STANDARD,ISLA VERDE,PR,18.4,-65.98,US
678,987,STANDARD,JARD DE CAROLINA,PR,18.4,-65.98,US
679,987,STANDARD,LOMA ALTA,PR,18.4,-65.98,US
680,987,STANDARD,LOMAS DE CAROLINA,PR,18.4,-65.98,US
681,987,STANDARD,MANS DE CAROLINA,PR,18.4,-65.98,US
682,987,STANDARD,PARQ ECUESTRE,PR,18.4,-65.98,US
683,987,STANDARD,PARQ IND JN MATOS,PR,18.4,-65.98,US
684,987,STANDARD,PASEO DE LA ALHAMBRA,PR,18.4,-65.98,US
685,987,STANDARD,PASEO DEL PRADO,PR,18.4,-65.98,US
686,987,STANDARD,QTAS DE CAMPECHE,PR,18.4,-65.98,US
687,987,STANDARD,TERRS DE CAROLINA,PR,18.4,-65.98,US
688,987,STANDARD,URB CAROLINA ALTA,PR,18.4,-65.98,US
689,987,STANDARD,URB COLINITAS DE CACAO,PR,18.4,-65.98,US
690,987,STANDARD,URB LOS ARBOLES,PR,18.4,-65.98,US
691,987,STANDARD,URB LOS CACIQUES,PR,18.4,-65.98,US
692,987,STANDARD,URB LOS COLOBOS,PR,18.4,-65.98,US
693,987,STANDARD,URB METROPOLIS,PR,18.4,-65.98,US
694,987,STANDARD,URB MOUNTAIN VW,PR,18.4,-65.98,US
695,987,STANDARD,URB PARAISO DE CAROLINA,PR,18.4,-65.98,US
696,987,STANDARD,URB REMANZO TAINO,PR,18.4,-65.98,US
697,987,STANDARD,URB ROLLING HLS,PR,18.4,-65.98,US
698,987,STANDARD,VALLE ESCONDIDO,PR,18.4,-65.98,US
699,987,STANDARD,VILLA DE SAN ANTON,PR,18.4,-65.98,US
700,987,STANDARD,VILLA DEL MADRIGAL,PR,18.4,-65.98,US
702,736,STANDARD,CAYEY,PR,18.11,-66.16,US
703,736,STANDARD,BDA BUENA VISTA,PR,18.11,-66.16,US
704,736,STANDARD,BDA CANTERA,PR,18.11,-66.16,US
705,736,STANDARD,BDA NUEVA,PR,18.11,-66.16,US
706,736,STANDARD,BDA POLVORIN,PR,18.11,-66.16,US
707,736,STANDARD,BDA VIEQUES,PR,18.11,-66.16,US
708,736,STANDARD,BO BEATRIZ,PR,18.11,-66.16,US
709,736,STANDARD,BO CARITE,PR,18.11,-66.16,US
710,736,STANDARD,BO CEDRO,PR,18.11,-66.16,US
711,736,STANDARD,BO FARALLON,PR,18.11,-66.16,US
712,736,STANDARD,BO GUAVATE,PR,18.11,-66.16,US
713,736,STANDARD,BO LAS PARRAS,PR,18.11,-66.16,US
714,736,STANDARD,BO MOGOTE,PR,18.11,-66.16,US
715,736,STANDARD,BO MONTELLANO,PR,18.11,-66.16,US
716,736,STANDARD,BO VEGAS,PR,18.11,-66.16,US
717,736,STANDARD,CHALETS LAS MUESAS,PR,18.11,-66.16,US
718,736,STANDARD,COLINAS DE CAYEY,PR,18.11,-66.16,US
719,736,STANDARD,COMUNIDAD SAN TOMAS,PR,18.11,-66.16,US
720,736,STANDARD,EST DE LAS BRUMAS,PR,18.11,-66.16,US
721,736,STANDARD,EST DE MONTE RIO,PR,18.11,-66.16,US
722,736,STANDARD,HACIENDA VISTAS DEL PLATA,PR,18.11,-66.16,US
723,736,STANDARD,JARD DE CAYEY,PR,18.11,-66.16,US
724,736,STANDARD,JARD DEL CARIBE,PR,18.11,-66.16,US
725,736,STANDARD,MANS DE LOS CEDROS,PR,18.11,-66.16,US
726,736,STANDARD,MANS MONTE VERDE,PR,18.11,-66.16,US
727,736,STANDARD,PARC EL POLVORIN,PR,18.11,-66.16,US
728,736,STANDARD,PASEO DE LAS BRUMAS,PR,18.11,-66.16,US
729,736,STANDARD,REPTO ANA LUISA,PR,18.11,-66.16,US
730,736,STANDARD,REPTO MONTELLANO,PR,18.11,-66.16,US
731,736,STANDARD,SECT SANCHEZ,PR,18.11,-66.16,US
732,736,STANDARD,URB APONTE,PR,18.11,-66.16,US
733,736,STANDARD,URB BOSCH,PR,18.11,-66.16,US
734,736,STANDARD,URB CARRASQUILLO,PR,18.11,-66.16,US
735,736,STANDARD,URB EL REMANSO,PR,18.11,-66.16,US
736,736,STANDARD,URB EL ROCIO,PR,18.11,-66.16,US
737,736,STANDARD,URB EL TORITO,PR,18.11,-66.16,US
738,736,STANDARD,URB FULLANA,PR,18.11,-66.16,US
739,736,STANDARD,URB LA PLANICIE,PR,18.11,-66.16,US
740,736,STANDARD,URB LA PLATA,PR,18.11,-66.16,US
741,736,STANDARD,URB LAS MUESAS,PR,18.11,-66.16,US
742,736,STANDARD,URB MINIMA,PR,18.11,-66.16,US
743,736,STANDARD,URB MIRADOR ECHEVARRI,PR,18.11,-66.16,US
744,736,STANDARD,URB MIRADOR UNIVERSITARIO,PR,18.11,-66.16,US
745,736,STANDARD,URB SAN CRISTOBAL,PR,18.11,-66.16,US
746,736,STANDARD,URB SAN MARTIN,PR,18.11,-66.16,US
747,736,STANDARD,VALLE ALTO,PR,18.11,-66.16,US
748,736,STANDARD,VILLA VERDE,PR,18.11,-66.16,US
750,735,STANDARD,CEIBA,PR,18.26,-65.64,US
751,735,STANDARD,ROOSEVELT RDS,PR,18.26,-65.64,US
752,735,STANDARD,ROOSEVELT ROADS,PR,18.26,-65.64,US
753,735,STANDARD,BRISAS DE CEIBA,PR,18.26,-65.64,US
754,735,STANDARD,EXT VILLA DEL PILAR,PR,18.26,-65.64,US
755,735,STANDARD,JARD AVILA,PR,18.26,-65.64,US
756,735,STANDARD,JARD DE CEIBA,PR,18.26,-65.64,US
757,735,STANDARD,JARD DE CEIBA II,PR,18.26,-65.64,US
758,735,STANDARD,PARC CALDERONAS,PR,18.26,-65.64,US
759,735,STANDARD,PARC CALDERONAS NUEVAS,PR,18.26,-65.64,US
760,735,STANDARD,PASEO DE LA COSTA,PR,18.26,-65.64,US
761,735,STANDARD,PASEOS DE CEIBA,PR,18.26,-65.64,US
762,735,STANDARD,RES LA CEIBA,PR,18.26,-65.64,US
763,735,STANDARD,URB CELINA,PR,18.26,-65.64,US
764,735,STANDARD,URB ROOSEVELT GDNS,PR,18.26,-65.64,US
765,735,STANDARD,URB SANTA MARIA,PR,18.26,-65.64,US
766,735,STANDARD,URB VEGAS DE CEIBA,PR,18.26,-65.64,US
767,735,STANDARD,VILLA DEL PILAR,PR,18.26,-65.64,US
768,735,STANDARD,VILLA FLORES,PR,18.26,-65.64,US
772,638,STANDARD,CIALES,PR,18.33,-66.47,US
773,638,STANDARD,QTAS DE CIALES,PR,18.33,-66.47,US
774,638,STANDARD,URB DOS RIOS,PR,18.33,-66.47,US
775,638,STANDARD,URB LOS LLANOS,PR,18.33,-66.47,US
776,638,STANDARD,URB MONTE REY,PR,18.33,-66.47,US
777,739,STANDARD,CIDRA,PR,18.17,-66.15,US
778,739,STANDARD,BOSQUE REAL,PR,18.17,-66.15,US
779,739,STANDARD,CIUDAD PRIMAVERA,PR,18.17,-66.15,US
780,739,STANDARD,EST DEL BOSQUE,PR,18.17,-66.15,US
781,739,STANDARD,HACIENDA PRIMAVERA,PR,18.17,-66.15,US
782,739,STANDARD,JARD DE RABANAL,PR,18.17,-66.15,US
783,739,STANDARD,JARD TREASURE ISLAND,PR,18.17,-66.15,US
784,739,STANDARD,PARC GANDARA,PR,18.17,-66.15,US
785,739,STANDARD,PARC GANDARA II,PR,18.17,-66.15,US
786,739,STANDARD,SECT CAMPOBELLO,PR,18.17,-66.15,US
787,739,STANDARD,SECT LOZADA,PR,18.17,-66.15,US
788,739,STANDARD,URB CAMPO BELLO,PR,18.17,-66.15,US
789,739,STANDARD,URB CAMPO LAGO,PR,18.17,-66.15,US
790,739,STANDARD,URB CAMPO PRIMAVERA,PR,18.17,-66.15,US
791,739,STANDARD,URB DOMINGO ALEJANDRO,PR,18.17,-66.15,US
792,739,STANDARD,URB DOMINGO RODRIGUEZ,PR,18.17,-66.15,US
793,739,STANDARD,URB FERRER,PR,18.17,-66.15,US
794,739,STANDARD,URB FREIRE,PR,18.17,-66.15,US
795,739,STANDARD,URB SABANERA,PR,18.17,-66.15,US
796,739,STANDARD,URB TREASURE VLY,PR,18.17,-66.15,US
797,739,STANDARD,VILLA DEL CARMEN,PR,18.17,-66.15,US
798,739,STANDARD,VISTA MONTE,PR,18.17,-66.15,US
799,769,STANDARD,COAMO,PR,18.08,-66.36,US
800,769,STANDARD,ALTS DE COAMO,PR,18.08,-66.36,US
801,769,STANDARD,BDA SAN ANTONIO,PR,18.08,-66.36,US
802,769,STANDARD,EST DE COAMO,PR,18.08,-66.36,US
803,769,STANDARD,EST DE HUCAR,PR,18.08,-66.36,US
804,769,STANDARD,EXT JARD DE COAMO,PR,18.08,-66.36,US
805,769,STANDARD,HACIENDA MIRAFLORES,PR,18.08,-66.36,US
806,769,STANDARD,HACIENDAS MONTERREY,PR,18.08,-66.36,US
807,769,STANDARD,JARD DE COAMO,PR,18.08,-66.36,US
808,769,STANDARD,JARD DE SANTA ANA,PR,18.08,-66.36,US
809,769,STANDARD,MANS DE COAMO,PR,18.08,-66.36,US
810,769,STANDARD,PARC NIAGARA,PR,18.08,-66.36,US
811,769,STANDARD,PASEO REAL,PR,18.08,-66.36,US
812,769,STANDARD,URB BELLA VISTA EST,PR,18.08,-66.36,US
813,769,STANDARD,URB COAMO GDNS,PR,18.08,-66.36,US
814,769,STANDARD,URB EL BOSQUE,PR,18.08,-66.36,US
815,769,STANDARD,URB EL EDEN,PR,18.08,-66.36,US
816,769,STANDARD,URB LA ARBOLEDA,PR,18.08,-66.36,US
817,769,STANDARD,URB LAS AGUILAS,PR,18.08,-66.36,US
818,769,STANDARD,URB LAS FUENTES DE COAMO,PR,18.08,-66.36,US
819,769,STANDARD,URB MONTE FLORES,PR,18.08,-66.36,US
820,769,STANDARD,URB MONTE REAL,PR,18.08,-66.36,US
821,769,STANDARD,URB PARAISO DE COAMO,PR,18.08,-66.36,US
822,769,STANDARD,URB PROVINCIAS DEL RIO 1,PR,18.08,-66.36,US
